LAMMPS data file via write_data, version 22 Jul 2025, timestep = 0, units = si

10924 atoms
3 atom types

0 0.024 xlo xhi
0 0.024 ylo yhi
0 0.032 zlo zhi

Atoms # sphere

109 1 0.0008 2650 0.020735999999999997 0.0025919999999999997 0 0 0 0
860 2 0.0008 2650 0.020725133540436102 0.0029480352131452075 0.0007163245110157613 0 0 0
110 1 0.0008 2650 0.021599999999999998 0.0025919999999999997 0 0 0 0
111 1 0.0008 2650 0.022463999999999998 0.0025919999999999997 0 0 0 0
862 2 0.0008 2650 0.022895999998035457 0.002425116219572056 0.000652323362462612 0 0 0
112 1 0.0008 2650 0.023327999999999998 0.0025919999999999997 0 0 0 0
113 1 0.0008 2650 0 0.003456 0 0 0 0
863 2 0.0008 2650 0.0004027135075476551 0.003792160636794398 0.0006041265197713335 0 0 0
114 1 0.0008 2650 0.000864 0.003456 0 0 0 0
890 2 0.0008 2650 0.0012313608278576758 0.003888840448856967 0.0005652918567879403 0 0 0
115 1 0.0008 2650 0.001728 0.003456 0 0 0 0
891 2 0.0008 2650 0.0020323570141154777 0.003974865019693785 0.0006544070859786884 0 0 0
116 1 0.0008 2650 0.0025919999999999997 0.003456 0 0 0 0
865 2 0.0008 2650 0.002517998614930948 0.003348006692365918 0.0007893647656995611 0 0 0
117 1 0.0008 2650 0.003456 0.003456 0 0 0 0
866 2 0.0008 2650 0.0033085059638038026 0.003742074183578933 0.0007327220329525166 0 0 0
118 1 0.0008 2650 0.00432 0.003456 0 0 0 0
893 2 0.0008 2650 0.004501941449802745 0.003929286020624339 0.0006742389421817144 0 0 0
119 1 0.0008 2650 0.005183999999999999 0.003456 0 0 0 0
868 2 0.0008 2650 0.005281272487383031 0.0037583312705038313 0.0007346830584270316 0 0 0
120 1 0.0008 2650 0.0060479999999999996 0.003456 0 0 0 0
869 2 0.0008 2650 0.006276562614367736 0.0038078819050958897 0.000681129211030978 0 0 0
121 1 0.0008 2650 0.006912 0.003456 0 0 0 0
870 2 0.0008 2650 0.007033642105513286 0.0033870795258187734 0.0007876741876215838 0 0 0
122 1 0.0008 2650 0.007776 0.003456 0 0 0 0
897 2 0.0008 2650 0.007854310903735411 0.003887364825789951 0.0006691723968144359 0 0 0
123 1 0.0008 2650 0.00864 0.003456 0 0 0 0
872 2 0.0008 2650 0.00886086370180679 0.0039106284386432 0.0006508718053667711 0 0 0
124 1 0.0008 2650 0.009504 0.003456 0 0 0 0
873 2 0.0008 2650 0.00963730855177554 0.0036438093732995103 0.0007662239965934442 0 0 0
125 1 0.0008 2650 0.010367999999999999 0.003456 0 0 0 0
875 2 0.0008 2650 0.011059146752577803 0.003223104049502537 0.0007455740099558228 0 0 0
900 2 0.0008 2650 0.01062841661673145 0.003886933011975007 0.0006216766970603484 0 0 0
126 1 0.0008 2650 0.011231999999999999 0.003456 0 0 0 0
127 1 0.0008 2650 0.012095999999999999 0.003456 0 0 0 0
902 2 0.0008 2650 0.01252962403172159 0.003929875294685021 0.0005500720143484983 0 0 0
128 1 0.0008 2650 0.01296 0.003456 0 0 0 0
878 2 0.0008 2650 0.013391082421871923 0.0037833021439718714 0.000589102835427206 0 0 0
129 1 0.0008 2650 0.013824 0.003456 0 0 0 0
130 1 0.0008 2650 0.014688 0.003456 0 0 0 0
131 1 0.0008 2650 0.015552 0.003456 0 0 0 0
906 2 0.0008 2650 0.01560564944057532 0.0038880000000029134 0.0006711912594882459 0 0 0
132 1 0.0008 2650 0.016416 0.003456 0 0 0 0
133 1 0.0008 2650 0.01728 0.003456 0 0 0 0
882 2 0.0008 2650 0.017679877418556724 0.0036865374494383526 0.0006555952320593239 0 0 0
134 1 0.0008 2650 0.018144 0.003456 0 0 0 0
883 2 0.0008 2650 0.018578617230834097 0.0038880091181527077 0.0005186696574547525 0 0 0
135 1 0.0008 2650 0.019008 0.003456 0 0 0 0
136 1 0.0008 2650 0.019872 0.003456 0 0 0 0
885 2 0.0008 2650 0.020295189396263888 0.0036209002611545236 0.0006585731669082781 0 0 0
137 1 0.0008 2650 0.020735999999999997 0.003456 0 0 0 0
886 2 0.0008 2650 0.02110705971484374 0.003650212930126791 0.0006816127899116985 0 0 0
138 1 0.0008 2650 0.021599999999999998 0.003456 0 0 0 0
887 2 0.0008 2650 0.021905559224944946 0.0036975734112245856 0.0006988509548276788 0 0 0
139 1 0.0008 2650 0.022463999999999998 0.003456 0 0 0 0
888 2 0.0008 2650 0.022954921403498554 0.003241154730612653 0.0006743872262805887 0 0 0
140 1 0.0008 2650 0.023327999999999998 0.003456 0 0 0 0
141 1 0.0008 2650 0 0.00432 0 0 0 0
889 2 0.0008 2650 0.00037782846944664066 0.004590402830421383 0.0006514257093648972 0 0 0
142 1 0.0008 2650 0.000864 0.00432 0 0 0 0
916 2 0.0008 2650 0.0013480688442601158 0.004751999596522989 0.0005559034537781096 0 0 0
143 1 0.0008 2650 0.001728 0.00432 0 0 0 0
917 2 0.0008 2650 0.002234923823992894 0.00479587178338524 0.0006015433736678876 0 0 0
144 1 0.0008 2650 0.0025919999999999997 0.00432 0 0 0 0
145 1 0.0008 2650 0.003456 0.00432 0 0 0 0
892 2 0.0008 2650 0.003631696260650058 0.00473139961103707 0.0006632365177969898 0 0 0
146 1 0.0008 2650 0.00432 0.00432 0 0 0 0
147 1 0.0008 2650 0.005183999999999999 0.00432 0 0 0 0
894 2 0.0008 2650 0.005619610225778554 0.004496010132361319 0.0006523080184579282 0 0 0
148 1 0.0008 2650 0.0060479999999999996 0.00432 0 0 0 0
895 2 0.0008 2650 0.006424178688205362 0.0045935625230354 0.0006508952541497267 0 0 0
149 1 0.0008 2650 0.006912 0.00432 0 0 0 0
896 2 0.0008 2650 0.0071388976310143215 0.004234730427031632 0.0007623952503968036 0 0 0
150 1 0.0008 2650 0.007776 0.00432 0 0 0 0
151 1 0.0008 2650 0.00864 0.00432 0 0 0 0
898 2 0.0008 2650 0.008329055010990126 0.004564913321021874 0.0006953160834580335 0 0 0
152 1 0.0008 2650 0.009504 0.00432 0 0 0 0
899 2 0.0008 2650 0.009450991491117102 0.004444600253250367 0.0007884576110262807 0 0 0
153 1 0.0008 2650 0.010367999999999999 0.00432 0 0 0 0
154 1 0.0008 2650 0.011231999999999999 0.00432 0 0 0 0
901 2 0.0008 2650 0.011666894397189594 0.004076515949639302 0.0006320731621262868 0 0 0
155 1 0.0008 2650 0.012095999999999999 0.00432 0 0 0 0
928 2 0.0008 2650 0.01234707520755335 0.004753318037385872 0.0006256818290802017 0 0 0
156 1 0.0008 2650 0.01296 0.00432 0 0 0 0
903 2 0.0008 2650 0.013139791800606421 0.004671546288860808 0.00069577894420957 0 0 0
157 1 0.0008 2650 0.013824 0.00432 0 0 0 0
904 2 0.0008 2650 0.01402387926406201 0.004426454060025007 0.0007672996863637197 0 0 0
158 1 0.0008 2650 0.014688 0.00432 0 0 0 0
905 2 0.0008 2650 0.015120061630872738 0.004633991357856957 0.0005956998092011999 0 0 0
159 1 0.0008 2650 0.015552 0.00432 0 0 0 0
160 1 0.0008 2650 0.016416 0.00432 0 0 0 0
907 2 0.0008 2650 0.016163425431016384 0.004488068070830245 0.0007402426232290286 0 0 0
161 1 0.0008 2650 0.01728 0.00432 0 0 0 0
