LAMMPS data file via write_data, version 22 Jul 2025, timestep = 25000, units = si

5222 atoms
3 atom types
230 bonds
2 bond types

0 0.016 xlo xhi
0 0.016 ylo yhi
0 0.032 zlo zhi

Atoms # bpm/sphere

1 0 1 0.0007886040687561035 2650 0 0 0 0 0 0
362 0 2 0.0007848668575286866 2650 0.0006304360070343902 0.0015038740909535232 0.0012391839095733524 0 0 0
2 0 1 0.0008240767860412598 2650 0.000864 0 0 0 0 0
3 0 1 0.0008488445091247559 2650 0.001728 0 0 0 0 0
4 0 1 0.0008017904758453369 2650 0.0025919999999999997 0 0 0 0 0
20 0 1 0.0008369690895080567 2650 0 0.000864 0 0 0 0
21 0 1 0.00078618483543396 2650 0.000864 0.000864 0 0 0 0
381 0 2 0.0008465081214904785 2650 0.001452031158959021 0.0006890467204970104 0.002081261895571981 0 0 0
22 0 1 0.0007793038082122803 2650 0.001728 0.000864 0 0 0 0
382 0 2 0.0008290421867370606 2650 0.002611607087847768 0.002317808025007175 0.002198629782206413 0 0 0
23 0 1 0.0008753173637390138 2650 0.0025919999999999997 0.000864 0 0 0 0
39 0 1 0.0008156274032592774 2650 0 0.001728 0 0 0 0
40 0 1 0.0008552786159515382 2650 0.000864 0.001728 0 0 0 0
41 0 1 0.0007907310009002686 2650 0.001728 0.001728 0 0 0 0
42 0 1 0.0008512284564971924 2650 0.0025919999999999997 0.001728 0 0 0 0
58 0 1 0.0008111660194396973 2650 0 0.0025919999999999997 0 0 0 0
59 0 1 0.0007240646743774414 2650 0.000864 0.0025919999999999997 0 0 0 0
60 0 1 0.0007801332378387451 2650 0.001728 0.0025919999999999997 0 0 0 0
61 0 1 0.0007532413196563721 2650 0.0025919999999999997 0.0025919999999999997 0 0 0 0
685 0 2 0.0007999613666534424 2650 0.00020159790977267503 0.0005621176339741602 0.002376628068677529 1 1 0
418 0 2 0.0008679323482513428 2650 0.0012624870942153465 0.0021062317605065255 0.0011851373435232528 0 0 0
398 0 2 0.0007286369609832764 2650 0.0006175883849318774 0.002504727559844908 0.0006790287106777486 0 0 0
419 0 2 0.0007791074657440186 2650 0.002090167643879924 0.002506442601329142 0.000813317506089269 0 0 0
365 0 2 0.0008746146965026856 2650 0.0035497294190323498 0.0007011128463565719 0.0017187364682951576 0 0 0
400 0 2 0.0007868253421783448 2650 0.004316625133391754 0.002265080594039817 0.0017939622304729052 0 0 0
5 0 1 0.000851611204147339 2650 0.003456 0 0 0 0 0
6 0 1 0.0008646899795532227 2650 0.00432 0 0 0 0 0
7 0 1 0.0008051636409759522 2650 0.005183999999999999 0 0 0 0 0
24 0 1 0.0008014656257629395 2650 0.003456 0.000864 0 0 0 0
25 0 1 0.0007438907146453858 2650 0.00432 0.000864 0 0 0 0
26 0 1 0.0008229043006896973 2650 0.005183999999999999 0.000864 0 0 0 0
43 0 1 0.0008428637027740478 2650 0.003456 0.001728 0 0 0 0
384 0 2 0.0007218641185760498 2650 0.005254787888292808 0.0017120010683182524 0.001011913432711234 0 0 0
44 0 1 0.0008450694274902343 2650 0.00432 0.001728 0 0 0 0
45 0 1 0.0007800525283813477 2650 0.005183999999999999 0.001728 0 0 0 0
62 0 1 0.0008658546447753906 2650 0.003456 0.0025919999999999997 0 0 0 0
63 0 1 0.0008101617813110352 2650 0.00432 0.0025919999999999997 0 0 0 0
64 0 1 0.0007594607639312745 2650 0.005183999999999999 0.0025919999999999997 0 0 0 0
671 0 2 0.0008604563426971436 2650 0.005884278139228757 0.0006503801793740747 0.0018829836219671542 0 1 0
366 0 2 0.0007676088428497314 2650 0.005671517570505301 0.001685994016176953 0.0020429339986074795 0 0 0
385 0 2 0.0007969906330108642 2650 0.00619969585240456 0.002410746221740732 0.001833506302352329 0 0 0
672 0 2 0.0007438207912445068 2650 0.006447914698775685 0.0006412861717638205 0.0011095246869083208 0 1 0
1013 0 2 0.0007382429599761964 2650 0.00759804090918302 0.00037059802162440065 0.0023751912792503776 0 0 0
996 0 2 0.0007855492305755615 2650 0.007885101228396174 0.0006765641911584502 0.0011270902416734702 0 1 0
8 0 1 0.0008005121994018555 2650 0.0060479999999999996 0 0 0 0 0
9 0 1 0.0007645119953155518 2650 0.006912 0 0 0 0 0
10 0 1 0.0008361889266967773 2650 0.007776 0 0 0 0 0
27 0 1 0.0007804489421844483 2650 0.0060479999999999996 0.000864 0 0 0 0
692 0 2 0.0007374697303771973 2650 0.00639998226396227 0.0016633938918547112 0.0013571908278163973 0 0 0
711 0 2 0.0007559387111663819 2650 0.007118960762098926 0.001182706109108389 0.000671130034668001 0 0 0
28 0 1 0.0007518990612030029 2650 0.006912 0.000864 0 0 0 0
29 0 1 0.000790997018814087 2650 0.007776 0.000864 0 0 0 0
386 0 2 0.0008372000312805176 2650 0.0061862173317951165 0.00236594920688687 0.0008115107618815706 0 0 0
46 0 1 0.0007844949913024902 2650 0.0060479999999999996 0.001728 0 0 0 0
387 0 2 0.0007950142574310303 2650 0.007013634806324287 0.0023314168674731075 0.000853746929163129 0 0 0
47 0 1 0.0007770409774780273 2650 0.006912 0.001728 0 0 0 0
406 0 2 0.0007977920532226563 2650 0.0077858866599851105 0.0016202776840833182 0.000828733623731212 0 0 0
48 0 1 0.0008275499725341797 2650 0.007776 0.001728 0 0 0 0
65 0 1 0.000722211275100708 2650 0.0060479999999999996 0.0025919999999999997 0 0 0 0
66 0 1 0.0007773200798034669 2650 0.006912 0.0025919999999999997 0 0 0 0
67 0 1 0.0008466814804077149 2650 0.007776 0.0025919999999999997 0 0 0 0
710 0 2 0.00082535475730896 2650 0.00795779997026236 0.002280371054928484 0.002401600376258381 0 0 0
709 0 2 0.0007353885269165039 2650 0.007065272280901549 0.0025675363138361338 0.0018519964351508766 0 0 0
1016 0 2 0.0008780744647979737 2650 0.00896256347973838 0.0006641204123476114 0.0009943241086593324 0 0 0
654 0 2 0.0007469782829284668 2650 0.00826978808128914 0.0005222356085164249 0.0019457853603076856 0 1 0
1035 0 2 0.000762869462966919 2650 0.008312015824584712 0.0015109535854058987 0.002124589377846022 0 0 0
11 0 1 0.0007536913967132569 2650 0.00864 0 0 0 0 0
12 0 1 0.0008032919788360597 2650 0.009504 0 0 0 0 0
13 0 1 0.0008150940227508545 2650 0.010367999999999999 0 0 0 0 0
30 0 1 0.0007318361377716064 2650 0.00864 0.000864 0 0 0 0
31 0 1 0.0007214993572235108 2650 0.009504 0.000864 0 0 0 0
696 0 2 0.0007267034816741943 2650 0.010007083896867585 0.00122128815652566 0.000568885748222915 0 0 0
32 0 1 0.0007887962627410889 2650 0.010367999999999999 0.000864 0 0 0 0
49 0 1 0.0008002959823608399 2650 0.00864 0.001728 0 0 0 0
731 0 2 0.0007369563961029053 2650 0.008814918942983703 0.001227445048604303 0.0015764431895814513 0 0 0
50 0 1 0.0007906301021575928 2650 0.009504 0.001728 0 0 0 0
732 0 2 0.0007901654338836671 2650 0.008148709778022942 0.0023300797406365743 0.0010169671859981938 0 0 0
51 0 1 0.0008203880882263184 2650 0.010367999999999999 0.001728 0 0 0 0
68 0 1 0.0008374399566650391 2650 0.00864 0.0025919999999999997 0 0 0 0
69 0 1 0.0008313111209869385 2650 0.009504 0.0025919999999999997 0 0 0 0
70 0 1 0.0007433395862579346 2650 0.010367999999999999 0.0025919999999999997 0 0 0 0
1021 0 2 0.0008730814456939697 2650 0.010423488673103486 0.00028848288775514425 0.0009570752323149036 0 0 0
715 0 2 0.0008295337677001953 2650 0.008912435449529021 0.0023328565865379913 0.001354797455729085 0 0 0
1059 0 2 0.0008517107772827149 2650 0.009561167575632683 0.001541109366602124 0.0016048877390159196 0 0 0
410 0 2 0.0008643959712982179 2650 0.010378365451182977 0.002108479785155774 0.0007969732370120092 0 0 0
14 0 1 0.0008120809555053712 2650 0.011231999999999999 0 0 0 0 0
15 0 1 0.0007991716670989991 2650 0.012095999999999999 0 0 0 0 0
16 0 1 0.000722374792098999 2650 0.01296 0 0 0 0 0
697 0 2 0.000839603853225708 2650 0.01083398097275691 0.0013111580577950736 0.0005568811960698171 0 0 0
33 0 1 0.0007948552417755127 2650 0.011231999999999999 0.000864 0 0 0 0
392 0 2 0.0008562912845611573 2650 0.0117303887182452 0.0010634829638006033 0.0007232924392163533 0 0 0
34 0 1 0.0008129804706573486 2650 0.012095999999999999 0.000864 0 0 0 0
393 0 2 0.0008227018737792969 2650 0.012818371719540493 0.0011266273727356666 0.0007543111718511739 0 0 0
35 0 1 0.0007992492580413819 2650 0.01296 0.000864 0 0 0 0
52 0 1 0.0007629846286773682 2650 0.011231999999999999 0.001728 0 0 0 0
53 0 1 0.0007530945205688477 2650 0.012095999999999999 0.001728 0 0 0 0
